full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2024-09-15T19:11:14+0000,22874,9701,JavaScript,2146,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2024-09-15T12:13:53+0000,16828,7332,Python,871,[]
gate-computer/gate,Benign remote code execution,https://github.com/gate-computer/gate,['remote code execution'],1,2024-09-15T15:33:06+0000,3995,111,Go,7,[]
xcube-dev/xcube,"xcube is a Python package for generating and exploiting data cubes powered by xarray, dask, and zarr.",https://github.com/xcube-dev/xcube,['exploit'],1,2024-09-15T13:26:41+0000,399342,183,Python,17,[]
ReneNyffenegger/temp-hacking-reverse_engineering-debugging-assembler,temp shellcode,https://github.com/ReneNyffenegger/temp-hacking-reverse_engineering-debugging-assembler,['shellcode'],1,2024-09-15T16:43:16+0000,5420,1,C,0,[]
GoVanguard/pyExploitDb,"An optimized Python3 library to fetch the most recent exploit-database, create searchable indexes for CVE->EDBID and EDBID -> CVE, and provide methods to perform searches.",https://github.com/GoVanguard/pyExploitDb,['exploit'],1,2024-09-15T00:05:15+0000,9984,25,Python,6,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2024-09-15T04:32:26+0000,2210022,508,REXX,47,[]
Anonrocks/Exploitssss,استغلال مجاني,https://github.com/Anonrocks/Exploitssss,['exploit'],1,2024-09-15T09:19:11+0000,20307,0,PHP,0,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-09-15T00:36:11+0000,540183,6399,,1173,[]
AaronLiftig/DiffiMax,"DiffiMax: The Chess Trap Finder: An advanced version of Minimax that prioritizes traps and challenging moves, aiming to exploit potential mistakes by the opponent in chess.",https://github.com/AaronLiftig/DiffiMax,['exploit'],1,2024-09-15T03:26:09+0000,290,0,Jupyter Notebook,0,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2024-09-15T15:02:12+0000,74500,79,,39,[]
aryanguenthner/365,"BlueTeam, RedTeam, Bug bounty, OSINT, Threat Hunting, Network and Web Recon, Discovery, Enumeration, Vulnerability Mapping, Exploitation, Reporting, Darkweb, Deepweb, Research",https://github.com/aryanguenthner/365,['exploit'],1,2024-09-15T19:29:16+0000,44232,45,Python,8,[]
Cryptonite-MIT/Write-ups,"Cryptonite is the official ethical hacking and cybersecurity team of Manipal Institute of Technology. At Cryptonite, our areas of focus are cryptography, forensics, research, reverse engineering and web exploitation. We compete in various CTFs, and this re",https://github.com/Cryptonite-MIT/Write-ups,['exploit'],1,2024-09-15T08:37:16+0000,16335,1,Python,7,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2024-09-15T17:04:46+0000,1952169,121,Python,34,[]
Bw3ll/sharem,"SHAREM is a shellcode analysis framework, capable of emulating more than 20,000 WinAPIs and virutally all Windows syscalls. It also contains its own custom disassembler, with many innovative features, such as being able to show the deobfuscated disassembly",https://github.com/Bw3ll/sharem,['shellcode'],1,2024-09-15T23:29:41+0000,22979,333,Python,53,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2024-09-15T21:05:34+0000,273,0,PHP,0,[]
ycdxsb/PocOrExp_in_Github,"Automatically Collect POC or EXP from GitHub by CVE ID.  If you are unable to find the POC/EXP on GitHub, you can also check here: https://pocorexps.nsa.im/",https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2024-09-15T17:02:33+0000,535811,906,Python,197,[]
zarkones/XENA,"XENA is Corss-Platform Software for Cyber-Security Automation, Adversary Simulations, and Red Team Operations.  XENA strives to be fully integrated security penetration testing framework. It is equipped with a post-exploitation agent, C2 server, and a dark",https://github.com/zarkones/XENA,['exploit'],1,2024-09-15T00:14:45+0000,16917,255,Go,43,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2024-09-15T01:46:20+0000,3331,309,HTML,20,[]
scmanjarrez/CVEScannerV2DB,NVD semiupdated database to be used with CVEScannerV2,https://github.com/scmanjarrez/CVEScannerV2DB,['cve-2 OR cve_2'],1,2024-09-15T03:07:27+0000,317,11,Python,7,[]
kg1102/GitScanner,GitScanner is a script to make it easy to search for Exposed Git through an advanced Google search.,https://github.com/kg1102/GitScanner,"['vuln poc', 'vulnerability poc']",2,2024-09-15T23:45:31+0000,21,4,Python,0,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2024-09-15T17:05:44+0000,3710,231,Python,18,[]
sec-tools/litefuzz,"A multi-platform fuzzer for poking at userland binaries, network clients and servers",https://github.com/sec-tools/litefuzz,['exploit'],1,2024-09-15T22:43:02+0000,297,66,Python,9,[]
7Rocky/HackTheBox-scripts,Useful scripts to exploit Hack The Box retired machines/challenges,https://github.com/7Rocky/HackTheBox-scripts,['exploit'],1,2024-09-15T16:43:26+0000,626,30,Python,9,[]
hrbrmstr/cisa-known-exploited-vulns,Daily archiver & triage issue creator for new releases of CISA's Known Exploited Vulnerabilities list,https://github.com/hrbrmstr/cisa-known-exploited-vulns,['exploit'],1,2024-09-15T18:10:57+0000,11700,32,HTML,4,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-09-15T14:29:53+0000,383093,6441,HTML,814,[]
GhostTroops/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/GhostTroops/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2024-09-15T01:07:26+0000,1240,646,Shell,117,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2024-09-15T05:10:12+0000,219111,257,Go,57,[]
avilum/secimport,eBPF Python runtime sandbox with seccomp (Blocks RCE).,https://github.com/avilum/secimport,['rce'],1,2024-09-15T18:28:12+0000,371,175,Python,12,[]
JohnnyLdeAlba/ipcv0-wrapper,"A wrapper for the version 0 Immortal Player Characters contract, that fixes the marketplace exploit, and broken metadata function.",https://github.com/JohnnyLdeAlba/ipcv0-wrapper,['exploit'],1,2024-09-15T16:25:35+0000,7961,0,Solidity,0,[]
levihackerman-102/rev-pwn,Solutions to reversing/binary exploitation challs and resources I come across.,https://github.com/levihackerman-102/rev-pwn,['exploit'],1,2024-09-15T05:34:15+0000,2989,0,Python,0,[]
