match,match_weight,repo_url,repo_full_name,repo_id
GHSA-6QMF-FJ6M-686C,0.00067249,https://github.com/u21h2/nacs,u21h2/nacs,495917708
GHSA-6QMF-FJ6M-686C,0.00064809,https://github.com/veo/vscan,veo/vscan,377697824
GHSA-6QMF-FJ6M-686C,0.00061013,https://github.com/Wang-yuyang/Vulnerabilit-Exploit-Library,Wang-yuyang/Vulnerabilit-Exploit-Library,511974178
GHSA-6QMF-FJ6M-686C,0.00053505,https://github.com/hktalent/scan4all,hktalent/scan4all,505278571
GHSA-6QMF-FJ6M-686C,0.00046555,https://github.com/cckuailong/reapoc,cckuailong/reapoc,432587463
GHSA-6QMF-FJ6M-686C,0.00002046,https://github.com/jsteinberg4/cve-retrieval,jsteinberg4/cve-retrieval,577043003
GHSA-6QMF-FJ6M-686C,0.00001465,https://github.com/SkyBelll/CVE-PoC,SkyBelll/CVE-PoC,585756450
GHSA-6QMF-FJ6M-686C,0.00001324,https://github.com/CVEDB/cve-poc,CVEDB/cve-poc,617748045
GHSA-6QMF-FJ6M-686C,0.00001319,https://github.com/w3security/PoCVE,w3security/PoCVE,606657364
GHSA-6QMF-FJ6M-686C,0.00001132,https://github.com/trickest/cve,trickest/cve,454015416
GHSA-6QMF-FJ6M-686C,0.00000362,https://github.com/Live-Hack-CVE/full_database,Live-Hack-CVE/full_database,603381678
GHSA-6QMF-FJ6M-686C,0.00000306,https://github.com/g33kb00m/CVE2Chinese,g33kb00m/CVE2Chinese,582653564
